,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
7093,0,14102100,1005,0,1,0,20153,320,50,2307,3,163,-1,61,586347290597454837,8629950133425947508,111604357524640377,-2414393451864678829,8354668138158216956,-904227634758625487,4844916605846005300,-3518045965299665547,-3248758699711415944,6144147234478307345
7094,1,14102100,1005,0,1,2,20596,320,50,2161,0,35,100039,157,-2793200431420512097,8629950133425947508,111604357524640377,-2414393451864678829,-5019445241186748898,133654332410032911,4844916605846005300,-3518045965299665547,7350918711332793196,-662998938856388506
7095,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,2030937458594449672,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2772762867419842548,-6351624509581666973
7096,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-4415170615263255645,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6593045435812332444,3553263535699696302
7097,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-2352932102189228660,8629950133425947508,111604357524640377,-2414393451864678829,4169716051489656511,-6179705746191220476,4844916605846005300,-3518045965299665547,-8766280397491712988,5878430276307083028
7098,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-303391088909874396,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1770040272576373990,8684700912657445875
7099,1,14102100,1002,0,0,0,21665,320,50,2493,3,35,-1,117,3207079132535409651,4781909344464545698,1142287890865778624,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,-5968957464664456256,424687095369612827,-3680630234842498091
7100,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-6256816085469306463,940536934986043504,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3096335056775124973,282281965402865420
7101,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-8409449918037204863,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3598298138148482109,-2816508552598089815
7102,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-3349598590855445069,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-876539648216872035,-2816508552598089815
7103,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-1278863868088979818,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3934310497153910718,-3203218385020632329
7104,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,5456084760666809683,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8782340170968576868,-6351624509581666973
7105,1,14102100,1005,1,1,0,17264,320,50,1872,3,39,-1,23,3263269222681263282,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4024247665081309321,2300328987730372231
7106,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-8423009648189290249,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3951596306227976152,-6351624509581666973
7107,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,8791143464758051120,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1759740078717196679,-6351624509581666973
7108,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,100081,157,-8775096762696736882,-3151294339411397015,-6100871752184906809,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7311716940140618524,-2616125342966074046
7109,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,105104064546114463,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-219221949222959026,-6152820222596947464
7110,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-8760752959177311913,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7933754270934574170,-1979458889321720770
7111,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100217,46,6018663478360088911,8629950133425947508,111604357524640377,-2414393451864678829,-2828222101294193735,-904227634758625487,4844916605846005300,-3518045965299665547,-2177152902513910691,7306932399002132778
7112,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-6709684415322815689,3925414264986002895,5701559125219415522,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5109500884632220021,9197397757978036876
7113,0,14102100,1005,0,1,0,20153,320,50,2307,3,163,-1,61,2762685023406820913,8629950133425947508,111604357524640377,-2414393451864678829,8354668138158216956,-904227634758625487,4844916605846005300,-3518045965299665547,9153649059267994745,-6046843993302256576
7114,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,9143862553063908763,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7587662437449441099,3553263535699696302
7115,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-3321357926907124886,8629950133425947508,111604357524640377,-2414393451864678829,1280967045915913952,8511753678100510838,4844916605846005300,-557648790424493012,-7832181675684931042,2694549753756259539
7116,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100083,79,3019076399108380753,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1223716370662927439,739500230925291148
7117,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,8792959841315937710,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3247855142804595005,-3203218385020632329
7118,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,-9219333388586644496,8629950133425947508,111604357524640377,-2414393451864678829,-5019445241186748898,133654332410032911,4844916605846005300,-3518045965299665547,-4156120158280578980,-662998938856388506
7119,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-4552647147726549497,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2215289382013288011,-6351624509581666973
7120,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-8457991318356428651,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1464421901894388655,-2757329046772460097
7121,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-5278334066698316537,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8094073153697713800,6140072870404228886
7122,0,14102100,1005,0,1,2,15705,320,50,1722,0,35,-1,79,2740593081163647055,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5109500884632220021,2520567297449712130
7123,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,3585799048733019929,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4586034486673936361,-1489036081903642125
7124,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,-8160512149886684013,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4646099679228760353,-7215468400569239102
7125,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,-6594494611748806377,940536934986043504,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4721651739156786296,7510558708812410848
7126,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,6441770479684274366,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1077917364151849114,8693870329587173857
7127,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,5085865061503246734,8629950133425947508,111604357524640377,-2414393451864678829,1949103638040239747,-904227634758625487,4844916605846005300,-3518045965299665547,2609383819596665930,2253605036659876326
7128,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-7569705856487716645,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5638920515467751709,-6178101760675651881
7129,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,3619633560665593687,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2010280396013726964,-6351624509581666973
7130,0,14102100,1010,1,4,3,21665,320,50,2493,3,35,-1,117,-1461365737715141607,8629950133425947508,111604357524640377,-2414393451864678829,-2379162214521650304,8511753678100510838,6080375722752004429,5770334497751955681,-1497031389686553043,-6996653337281991972
7131,0,14102100,1005,1,1,0,15701,320,50,1722,0,35,-1,79,-2879824975363952726,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5672771668341061179,-1489036081903642125
7132,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-5331122945033558738,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8464039450271115719,3553263535699696302
7133,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-8070597534000000107,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7218243833265787676,-4173483247321349713
7134,0,14102100,1002,0,0,0,17894,320,50,2039,2,39,-1,32,812604100639860757,-2280406482546607638,-913039905090245119,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,8364346369534543878,1691870680282076263,5199589885422918603
7135,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-8842662889374542170,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2497929093312230862,-7640128113763281063
7136,1,14102100,1005,1,1,0,17262,320,50,1872,3,39,-1,23,-8766613932806911917,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1907052961562437322,1705909799977438526
7137,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,100210,157,3849454777132517924,-7882589242697907900,2830183906728829591,3507873550302098068,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2721144662635447066,4586036486603936024
7138,0,14102100,1005,1,1,2,15699,320,50,1722,0,35,-1,79,5451267590148501241,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-984042172325203331,-5447042282599780154
7139,0,14102100,1002,0,0,0,21660,320,50,2446,3,171,100228,156,-3335503175608054467,478928268242111831,111604357524640377,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,-1652301857527473173,3715945957512829225,-6105785906840430799
7140,0,14102100,1005,0,1,0,6991,320,50,613,2,39,100233,32,-9182525769387434290,8629950133425947508,111604357524640377,-2414393451864678829,-3881741946088249013,-6327619399419000028,4844916605846005300,-694207464233875951,1286907301199991386,-3045051587222025656
7141,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,3979074278806028795,1790588986891841667,-7239086782472789284,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6804989948739701308,-3324536518212285786
7142,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-6837607107742752851,8629950133425947508,111604357524640377,-2414393451864678829,4299978109911015213,4231034828469375019,4844916605846005300,-1844523894040443159,8822914845450256972,4650347532886872321
7143,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5546019112091900142,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4941917071512601127,-3203218385020632329
7144,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-2762841555099306286,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,968525922326800899,5849129237744626681
7145,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-2116281685414903530,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5154771494359915101,-1291883897590058984
7146,1,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,591540348099565228,478928268242111831,111604357524640377,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,1275167675452795122,-8456924139834193840,-6105785906840430799
7147,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-1398887403005705434,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-137287171751266937,7501646206462426354
7148,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-5307403069996002407,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8534671205293696867,7568039529498303106
7149,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2174535894500134239,-3312401922539532671,-3568176610841147138,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5841556668960740565,3604274954607461578
7150,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-6419377737230597438,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,804899194698137426,-3203218385020632329
